Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
kenapa sih tiap jam jam tengah malam selalu laperrrr tak tau apa ini badan sudah besar apa kalau masih ada almarhum ibu habis kali gue di oceh punya badan seperti begini hmmmmmmmmmm,0,0,0,0,0,0,0,0,0,0,0,0
pak angkat pak jadi wakil presiden lengser pak jika ini baru adil,1,0,1,0,0,0,0,0,1,1,0,0
bos saracen uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
ju banget kesal,1,1,1,0,0,0,0,0,1,1,0,0
kalau sudah begini enak main dan kita bagai cewek juga jangan dan jangan dan kan mau cipok enak tanpa gereoe,0,0,0,0,0,0,0,0,0,0,0,0
barang yang besar makin keras menghujam keras ke dalam bahan bongkah yang hutan lebat dan ketika itu pula erang keras pecah dari bibir erang yang mampu bunuh 100 yahudi dan dan korban stensil,0,0,0,0,0,0,0,0,0,0,0,0
cc woyyyyyyyyyyyy badak kamu koar koar jokowi presiden utang oi sementara kamu tunggak tidak bayar listrik benar benar kamu,1,1,1,0,0,0,0,0,1,1,0,0
jadi yang saling marah marah itu adalah sih syamsuddin sama sih ari aku juga sedang ada kata sih sih syamsuddin mabuk jadi kayak wasit,0,1,0,0,0,0,0,0,0,0,0,0
kalau komisi berantas korupsi di bubar kita bagai rakyat wajib harus bubar wakil rakyat dewan wakil rakyat,1,0,0,1,0,0,0,0,1,0,0,1
jadi lama istri om gue hamil ini sudah sering lihat gambar kalau lihat perut hamil itu iler dan tidak sabar mau ambil anak kalau lahir,0,0,0,0,0,0,0,0,0,0,0,0
astagfirullah manthous insan aik komisi berantas korupsi main metro to nahi na yahudi dog tum khud komisi berantas korupsi jatey oh khud ayashiya gala to kelompok bimbing ibadah haji darma tum nya khak tirani hanya allah pak tambah gharq kry amin sirf nafrat orang intizhar pelana,0,0,0,0,0,0,0,0,0,0,0,0
bila umur sudah 22 dan ke atas kalau ada pasang yang betul betul sesuai jangan jadi nak curang sebab bosan and sok on umur umur,0,0,0,0,0,0,0,0,0,0,0,0
pak jokowi di sambut hangat masyarakat papua dengan pakai besar adat papua ini keanekaragaman suku agama bangsa indonesia apakah dengan alas sara terus kita ribut ribut beda adalah rahmat dari tuhan,0,0,0,0,0,0,0,0,0,0,0,0
kalau itu coba jangan di tunjuk ke orang malu,1,1,1,0,0,0,0,0,1,1,0,0
tampang sederhana padahal boneka,0,1,0,0,0,0,0,0,0,0,0,0
eh hahahhahahhhhahahaha badu arhhh tidak ya pangan diri ketu ku temu di cringe sial,0,1,0,0,0,0,0,0,0,0,0,0
saling sinergi produk unggul kawasan desa dan badan usaha milik desa pacu pe umbuhan ekonomi desa,0,0,0,0,0,0,0,0,0,0,0,0
istana jawab tuding presiden buat rakyat miskin,0,0,0,0,0,0,0,0,0,0,0,0
nah boleh itu gaji sama tunjang dewan wakil rakyat sama majelis musyawarat rakyat di potong 70 saja toh masih dapat gaji lewat upah minimum regional kok,0,0,0,0,0,0,0,0,0,0,0,0
salah satu cara hancur strategi musuh adalah dengan isu sara,1,0,1,0,0,0,0,0,1,1,0,0
lama kamu enggak rugi diri sendiri dan juga siapa pun tetap bahagia dan amat dengan omong orang lain,0,0,0,0,0,0,0,0,0,0,0,0
tindak wenang wejang ini cermin dari pusat kuasa yang anti islam bukti partai demokrasi indonesia juang nasional demokrat memang anti islam,1,0,0,1,1,0,0,0,0,0,1,0
jokowi ikut perintah baru tau kalau panglima tentara nasional indonesia jabat lebih tinggi dari presiden makanya bisa perintah presiden memang tak be epi,1,1,1,0,0,0,0,0,1,1,0,0
oh sih itu,0,1,0,0,0,0,0,0,0,0,0,0
harus presiden dan ahok wakil mungkin mereka bisa jadi sahabat baik,0,0,0,0,0,0,0,0,0,0,0,0
jaman susilo bambang yudhoyono yang demo partai demokrasi indonesia juang,1,0,0,1,0,0,0,0,1,0,1,0
senpai senpai yang ada mana ya mau cari duit,0,0,0,0,0,0,0,0,0,0,0,0
pala kamu jumpalit itu lihat gue,0,1,0,0,0,0,0,0,0,0,0,0
untung gue yahudi,0,0,0,0,0,0,0,0,0,0,0,0
makan itu,0,1,0,0,0,0,0,0,0,0,0,0
persijatakutkalahdijaka a dasar persija dengkul laler banyak alas kamu the jack olo olo kamu banyak,1,1,0,1,0,0,0,0,1,0,1,0
dalam politik di suatu negara butuh pak ai biar ujung ujung bijak perintah minimal sosialis iya kan logika bagi besar aset negara sudah di tangan privat,0,0,0,0,0,0,0,0,0,0,0,0
tanda tangan petisi ini basuki tjahja purnama tahan nurani kasus noda agama,0,0,0,0,0,0,0,0,0,0,0,0
dia lupa ini twitter bukan instagram yang kalau foto pasti ada yang komen ih cantik cantik kamu lah,0,0,0,0,0,0,0,0,0,0,0,0
kamu yang belum,1,1,1,0,0,0,0,0,1,1,0,0
iklan ahok jahat bagaimana kalau kita ganyang benar ahok itu sih mau kamu ya ahok adu domba pribumi dengan tionghoa jangan,1,0,1,0,0,0,0,0,1,1,0,0
oi diam baik lah,0,1,0,0,0,0,0,0,0,0,0,0
semua sabar dan tenang kita tunggu komando habibana habib rizieq kita umat islam solid dan satu jangan kecoh adu domba 2 kita akan menang adil dan makmur pada 2019 presiden baru datang sepe i pilih kepala daerah jaka a,1,1,0,1,0,0,0,0,1,0,1,0
pria belanda ini jadi mualaf usai ikut jalan islam nusantara oleh nu di eropa,0,0,0,0,0,0,0,0,0,0,0,0
deklarasi pilih kepala daerah 2018 aman dan anti hoaks ajar darul huda jabon,0,0,0,0,0,0,0,0,0,0,0,0
anda yakin buddha idn agama impor dari mana candi tidak identik dengan negara buddha mana pun dan ada di tengah pulau sedang yang lain punya kampung tua di tepi laut arif lokal yang,0,0,0,0,0,0,0,0,0,0,0,0
kerja sama ri google kuat arsip digital budaya nusantara,0,0,0,0,0,0,0,0,0,0,0,0
eks sana di kolam j kamu,1,1,0,1,0,0,0,0,1,0,1,0
kenapaaaa kepala botak nkarenaaaaaaa ya suka suka dia lah pala pala nya dia tebak receh segar 9 trans7 sahur segar,0,0,0,0,0,0,0,0,0,0,0,0
masalah lebih ekspose tonjol hanya infrastruktur tanpa peduli bayar utang,1,1,1,0,0,0,0,0,1,1,0,0
nur supriyanto ingin destinasi wisata islam jadi ikon kota bekas,0,0,0,0,0,0,0,0,0,0,0,0
salam alaik 6 ciri umum yang wajib ada untuk tiap organisasi jemaah pak ipolitik islam yang telah garis oleh ulama 1 rabbaniyah 2 alamiah 3 syumuliah 4 inqilabi 5 waqi iya 6 istimroriyah,0,0,0,0,0,0,0,0,0,0,0,0
hyunjin memang ganteng benar,0,1,0,0,0,0,0,0,0,0,0,0
tolong bawa ke rumah sakit jiwa cepat,1,0,1,0,0,0,0,0,1,1,0,0
pikir anak tidak beda jauh sama nista agama fitnah tipu dan garong,1,1,0,1,0,0,0,0,1,0,1,0
sepe i waktu susilo bambang yudhoyono naik bahan bakar minyak pada demo itu makhluk tetapi sekarang mana demo ya pakai jargon orang licik itu tidak ada yang dana ya tidak ada,1,0,0,1,0,0,0,0,1,0,1,0
baru menang lari saja berita sana sini lalu bagaimana dengan hafiz alquran tidak heboh itu dasar media,1,1,0,1,0,0,0,0,1,0,1,0
era nya sudah beda bos dan ingat anda organisasi masyarakat garda depan tumpas partai indonesia nu bos,0,0,0,0,0,0,0,0,0,0,0,0
anu juga sih juventus jangan cuma jual main kalau sudah mahal sekal bilah yang mahal biar picu tubir tiada habis cristiano ronaldo ini hujat tapi begitu pindah ke juventus siap narasi apologi mirip politik indonesia tidak sih ketika ada kamp,0,0,0,0,0,0,0,0,0,0,0,0
nih ada lagi gera bela chibi,1,1,0,1,0,0,0,1,0,0,1,0
kali jakarta kumuh lagi anies sandi apa saja,1,0,1,0,0,0,0,0,1,1,0,0
kan kamu juga manusia,1,1,1,0,0,0,0,1,0,1,0,0
indonesia saat ini sedang darurat teroris bagai rentet jadi terorisme jadi di kota surabaya dan sidoarjo di surabaya bom ledak di 3 gereja dan markas polisi resor kota besar turut a ikel yang saya baca laku dari aksi teror ini adalah 1 keluarga dan,0,0,0,0,0,0,0,0,0,0,0,0
ini 2 anggota dewan wakil rakyat daerah sableng apa sudah banyak contoh guyon ini bisa pidana masih tidak pintar blasss,1,1,0,1,0,0,0,0,1,0,1,0
bilang sombong mulu gue,0,1,0,0,0,0,0,0,0,0,0,0
persib nya lagi jelek persija bagus sih tapi,1,1,0,1,0,0,0,0,1,0,1,0
fix ini harus ikut pd48 telah um dan antek selesai,0,0,0,0,0,0,0,0,0,0,0,0
lagi budaya indonesia kan memang biasa umur gin panggil kayak begitu jadi gue wajar saja sih tetapi tak tau lah tiap orang kan beda wkwk,0,0,0,0,0,0,0,0,0,0,0,0
allah subhanahu wa taala bukan tuhan karena biadab pasti bukan yang satu karena hanya untuk muslim tak laku bagi,1,1,0,1,1,0,0,0,0,0,1,0
ikut bukan bera i soal tampil bro tapi sifat kasih kristus bukan harus pakai daster rambut gondrong jenggot,1,1,1,0,1,0,1,0,0,1,0,0
gue sih tidak puasa ingin tambah nanti kena pidana undang undang md3 yang cepat banget bahas kalah rancang undang undang terorisme,0,0,0,0,0,0,0,0,0,0,0,0
muslim rohingya teroris buddha bunuh anak aku juga hilang istri amp ibu,1,0,0,1,1,0,0,0,0,0,1,0
yuk,0,1,0,0,0,0,0,0,0,0,0,0
jangan sampai cukup sekali lihat layang,0,0,0,0,0,0,0,0,0,0,0,0
ini menteri badan usaha milik negara yang enak dewe miskin prestasi dan banyak conflict of interest begini kok dipe ahankan pres jokowi ada apa,1,0,1,0,0,0,0,0,1,1,0,0
pokok ganti p oke tidak akan ikut ikut,1,1,0,1,0,0,0,0,1,0,1,0
sudah tahun bukan barang baru coba kamu tanya jokowi apa saja sudah mau empat tahun jadi presiden atas banjir saja enggak bisa kata gampang kalau sudah jadi presiden kayak bunyi,1,1,1,0,0,0,0,0,1,1,0,0
giat bhayangkara bina aman dan tertib masyarakat brigadir polisi manajemen bas sekolah sihombing pada hari ini rabu 11 april 2018 laksana sambang desa dan tatap muka sekaligus pantau aman dan tertib masyarakat tuju pilih kepala daerah 2018 di desa lobusiregar i tepat di rumah rudi panjaitan helm siahaan dan hotman siahaan,0,0,0,0,0,0,0,0,0,0,0,0
tanggap isu tenaga kerja yang hangat akhir akhir ini mesti pula menteri di bidang ketenagakerjaan laku inspeksi dadak ke kapal kapal ingat sudah ada beberapa adu ke ppi kena banyak laut uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
pak muslim teriak sakit hati karena ungkap allah subhanahu wa taala biadab makin baik,1,1,0,1,1,0,0,0,0,0,1,0
bu loyal hadap jokowi baik jadi wakil presiden saja beliau suka ikan jadi tidak suka uang kalau yang lain mata duit,0,0,0,0,0,0,0,0,0,0,0,0
tidak salah memang untuk tetap untuk yang masih bisa pikir waras itu jelas sangat keliru kalau dia genius tidak mungkin akan sebut kitab suci fiksi,1,1,0,1,0,0,0,0,1,0,1,0
ya allah limpah takwa kepada jiwa dan suci engkau adalah baik baik zat yang suci jiwa hari muslim,0,0,0,0,0,0,0,0,0,0,0,0
ngeri jokowi sepe i hitler dan mussolini orang sebut diktator dan otoriter bukan karena ucap,1,0,1,0,0,0,0,0,1,1,0,0
mas saya sangat harap jaka a bisa banyak sekolah sekolah hafiz qur an sepe i di turki,0,0,0,0,0,0,0,0,0,0,0,0
iya pak aku aku tidak ky badan sng sudah master,0,0,0,0,0,0,0,0,0,0,0,0
kenapa amp kaum 212 tidak demo karena sudah tipu umat jawab karena dana jamaah abu tour alir ke ustaz ustaz yang ada di 212 masuk beli nasi bungkus mereka,1,1,0,1,0,0,0,0,1,0,1,0
tidak pernah dalam al alquran ya bang pantas saja mulut kayak orang farhat abbas law,1,1,1,0,1,0,0,0,0,1,0,0
ini 11 45 lo dan sekarang antuk,0,1,0,0,0,0,0,0,0,0,0,0
bukan,0,0,0,0,0,0,0,0,0,0,0,0
produsen hoaks tukang bohong dan ingkar janji,1,1,0,1,0,0,0,0,1,0,1,0
memang sesat kamu,1,1,1,0,0,0,0,0,1,1,0,0
islam dan politik bagi umat islam adalah tak bisa pisah islam harus jadi landas dalam aktivitas politik politik tanpa landas agama yang jadi adalah politik tanpa ruh tanpa nilai hanya depan ambisi dan syahwat politik semata,0,0,0,0,0,0,0,0,0,0,0,0
wah tambah saja kamu malah suruh gue yang lapor masalah itu ada pikir yang makanya kalau bilang orang yang benar terima jangan nyinyir mentang mentang bela suatu omong orang benar,1,1,1,0,0,0,0,0,1,1,0,0
yang beli orang atau tidak atau konglomerat dalam negeri atau warga patungan beli bijak lihat ugal ugalan akhir warga lagi jadi korban penting,1,0,0,1,0,0,0,0,1,0,1,0
mungkin bang bisa bantu prabowo jual kuda uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
ini ulama yang bijaksana maaf iya tega hukum ya wajib jalan 2019 ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0
tidak juga banyak lapang kerja kok di luar jawa kalau kerja mau pilih yang enak saja ya ikut saja demo jilid jilid ke monas modal doang makan siang dapat uang saku dapat juga lima puluh ribu,0,1,0,0,0,0,0,0,0,0,0,0
paket komplit misuh pagi ini yang ku dengar begitu lima kali cuk blessed my ear,0,1,0,0,0,0,0,0,0,0,0,0
yang jadi soal jokowi ini langgeng salah urus bijak agraria orde baru belum adil distribusi tanah,0,0,0,0,0,0,0,0,0,0,0,0
kampung di danau sunter sekarang jadi indah karena mukim warga sebut cat warna warni resmi oleh gubernur 24 maret 2018 lalu inisiatif ini untuk dukung danau sunter dan sekitar jadi tempat rekreasi,0,0,0,0,0,0,0,0,0,0,0,0
ulama kan abu janda nooo sekarang sudah ada gerombol baru ya paling paling 1 alumni sama janda wkwk,1,1,0,1,1,0,0,0,0,0,1,0
jalan mulussss karena sih badan kurus pikir lurus negeri ini sangat urus guys guna dorong kembang ekonomi jawa wilayah selatan bangun dan kembang jalur pantai selatan mlg diri tolong trenggalek tuju pacitan tetap,0,0,0,0,0,0,0,0,0,0,0,0
dalam rapat batas tentang kembang siap asi games ih di istana presiden bogor rabu 18 april 2018 presiden joko widodo ingat penting,0,0,0,0,0,0,0,0,0,0,0,0
banyak musuh tanda jiwa yang sakit betul pak lukman suku sendiri musuh muhammad,1,1,0,1,1,0,0,0,0,0,1,0
tomohon juga rupa pusat ajar agama kristen dan katolik ada tempat khusus untuk doa dan meditasi yang sebut bukit kasih buah tempat suci yang indah dan tenang tomohon international flower festival chapter,0,0,0,0,0,0,0,0,0,0,0,0
letak iman di dalam otak ada di belah mana sih cacing yang di kandung protein adalah olah dengan eac bukan dengan makan yang kandung cacing langsung konsumsi jika mau cacing dalam daging kuantitas nya mantap itu,0,0,0,0,0,0,0,0,0,0,0,0
saya lihat utama di sisi promosi untuk asi games ini baik di media lokal maupun media media internasional yang belum ada gera kata presiden saat pimpin rapat batas bahas siap asi games di istana bogor rabu 18 4,0,0,0,0,0,0,0,0,0,0,0,0
di dalam kristen tidak semua atur dalam injil itu sebab manusia cipta dengan akal dan pikir untuk beda mana yang baik dan buruk mana yang patut dan tidak patut tidak te ulis dalam injil bukan bera i boleh dil,0,0,0,0,0,0,0,0,0,0,0,0
dan amerika jika mereka alami defisit mereka bisa cetak dolar dan jual ke seluruh dunia ongkos cetak 100 dolar hanya sekitar 2 dolar saja,0,0,0,0,0,0,0,0,0,0,0,0
syahadat kepada allah subhanahu wa taala yang biadab bangsa jadi rusak bung fahri,1,1,0,1,1,0,0,0,0,0,1,0
wan bangau lihat nya kelomang sana sama emak,1,1,1,0,0,0,0,0,1,1,0,0
jangan jangan yang kayak begitu bukan dukung jokowi lo tapi musuh dalam selimut jokowi masa dukung rusak citra yang dukung,1,0,1,0,0,0,0,0,1,1,0,0
alhamdulillah masih banyak orang di twitter aku jadi lihat pintar,1,1,0,1,0,0,0,0,1,0,1,0
karena anda,1,1,1,0,0,0,0,0,1,1,0,0
gara gara pakai kacamata karena gue kalau lihat teman pakai kacamata mata nya lihat besar dan kalau copot kacamata jadi lebih,0,0,0,0,0,0,0,0,0,0,0,0
maksud 4 tahun bukan ya,0,0,0,0,0,0,0,0,0,0,0,0
bakal jadi 2 poros lagi poros barat demokrasi lawan timur,0,0,0,0,0,0,0,0,0,0,0,0
susilo bambang yudhoyono optimistis nurul arifin tang pilih kepala daerah kota bandung bandung cantik bandung harmonis bandung pilih nuruli calon wali kota bandung calon wali kota bandung 2018,0,0,0,0,0,0,0,0,0,0,0,0
memang polisi sekarang sudah lengser jokowi lagi satu satu nya cara,1,1,0,1,0,0,0,0,1,0,1,0
wkwk kadang suka bingung sama orang orang yang bikin janji sama kok tanggung begitu kenapa tidak bikin janji yang kaya diri tapi juga sekali buat maslahat umat sudah kan baik baik hidup adalah yang manfaat untuk orang lain,0,0,0,0,0,0,0,0,0,0,0,0
gue benci sama kamu base nbenciiiiiiiii banget gue benci benci benciii dan beruk anoa ledig ayam kadal kutil kuda,1,1,1,0,0,0,0,0,1,1,0,0
dengan semangat kakak ini driver online individu yang termaginalkan oleh pm 108 2017 harap lindung atur atur daerah gubernur khusus daerah khusus ibukota jaka a kami harap dari bapak,0,0,0,0,0,0,0,0,0,0,0,0
pantas perintah kita jalan hubung mesra dengan negara cina itu,1,0,0,1,0,1,0,0,0,0,1,0
akak aku wkwk,0,1,0,0,0,0,0,0,0,0,0,0
dua periode impo beras garam jagung dan lain lain dan dua periode anggur tenaga kerja serbu indonesia dan dua periode ulama habib kasar zalim kepada tuan guru cabul jangan hanya pakai otak guna kan juga apa,1,1,1,0,0,0,0,0,1,1,0,0
itu minta sama kamu,0,1,0,0,0,0,0,0,0,0,0,0
lihat tukang pijat nya tidak punya bf kayak saya jadi suka kayak begitu,0,1,0,0,0,0,0,0,0,0,0,0
les privat di ulujami tk sekolah dasar sampai sama uji nasional simak oi seleksi sama masuk guru tinggi negeri matematika fisika kimia biologi akuntansi ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
apa tunggu habis dulu aset negara ini baru kita lengser jokowi,1,0,1,0,0,0,0,0,1,0,0,1
mint dia tinggal,0,0,0,0,0,0,0,0,0,0,0,0
dengan anda bicara begitu anda sudah aku kalau ada curang di pilih kepala daerah daerah khusus ibukota jaka a kemarin uniform resource locator mundur cara hormat,1,0,1,0,0,0,0,0,1,1,0,0
kacung ke begini bicara nya ya pantas saja,1,1,1,0,0,0,0,0,1,1,0,0
gubernur daerah khusus ibukota jaka a anies baswedan be emu dengan presiden turki resep tayib erdogan saat tunai salat jumat di mesjid sultan ayub istanbul turki jumat waktu tempat,0,0,0,0,0,0,0,0,0,0,0,0
ada diskusi bilang mau bangkit partai indonesia bela yang di partai indonesia kan paksa tuduh,1,0,0,1,0,1,0,0,0,0,1,0
ini turut gue ya tidak usah kita ribet bikin nuklir kata kecoa bisa be ahan dari nuklir bom atom sedang di sini banyak jual kapur bagus kecoa bisa mati dan kapur bagus begitu begitu begitu begitu nuklir,0,0,0,0,0,0,0,0,0,0,0,0
pagi pagi sudah ramai ahoker mau lengser jokowi jumat berkah,1,0,1,0,0,0,0,0,1,1,0,0
indonesia lawyers club prabowo serang telah minggu lalu indonesia lawyers club tidak mutu kini sangat luar biasa karena dapat hadir orang tanpa kuping,1,1,1,0,0,0,1,0,0,1,0,0
haha ru kacamata dari cina buat bro merek ahok hoook,1,1,0,1,0,1,0,0,0,0,1,0
kalau sudah ganti saja pulang anti islam tidak bisa percaya,1,0,1,0,1,0,0,0,0,1,0,0
bangga wahai tuhan kati,1,1,1,0,0,0,0,0,1,1,0,0
kamu,1,1,1,0,0,0,0,0,1,1,0,0
memang suram dolar naik dia diam tenaga kerja bondong bondong masuk dia diam yang di ribut sama cuma harus sama partai adil sejahtera,1,1,0,1,0,0,0,0,1,0,1,0
pasca undang undang anti terorisme sah dewan wakil rakyat jadi undang undang pak ai mana yang lihat panik,0,0,0,0,0,0,0,0,0,0,0,0
tidak ada urus gue broken home tidak begitu begitu amat malah pukul sama teman teman gue yang kayak raya tidak ada tidak ada h,1,1,1,0,0,0,0,0,1,1,0,0
pak kumpul semua ahli islam anda instruksi cari inti islam hasil pasti spe i ini,0,0,0,0,0,0,0,0,0,0,0,0
p p jokowi empu rubah nasib rakyat k sehat infrastruktur khusus papua bangun infrastruktur agar cipta sentra sentra ekonomi untuk tingkat ekon rakyat papua mks ke pare pare jalan kereta api bangun jalan tol sama dan l di jakarta cara tidak langsung untuk ubah nasib rakyat,0,0,0,0,0,0,0,0,0,0,0,0
ayo lengser jokowi saja dewan wakil rakyat majelis musyawarat rakyat pada cari aman rakyat cuma kadal doang,1,0,1,0,0,0,0,0,1,0,0,1
ya sudah tidur sih mark lah terus kenapa cher kamu,1,1,1,0,0,0,0,0,1,1,0,0
orang kristen sok tau islam amat kamu dan kalau tidak tau tentang islam tidak usah komen kamu sunat dulu sana baru komen,1,0,1,0,1,0,0,0,0,1,0,0
balik dengan semangat upah 1960 orientasi politik agraria orde baru adalah untuk dukung investasi investasi skala besar adil distribusi tanah,0,0,0,0,0,0,0,0,0,0,0,0
kalau nct cina debut bayak yang ada tidak kali ya nct,0,0,0,0,0,0,0,0,0,0,0,0
agama itu urus pribadi dengan tuhan mau nikah beda agama atau mau sih mas pindah ke katolik atau sih nadine pindah ke islam itu bukan urus kita doa saja kawin mereka langgeng sampai maut pisah,0,0,0,0,0,0,0,0,0,0,0,0
ini hasil citra tanya sama beliau uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
sakit sepe i ini dan dan hidup makin berat sudah berat akan derita jadi orang indigo yang rundung makhluk astral tambah berat dengan fakta kejut tentang diri sih wajah dan semua ini karena mati,0,0,0,0,0,0,0,0,0,0,0,0
karena sebut rumah presiden adalah istana maka banyak calon raja raja ingin kuasa dengan bagai cara dengan cara korban rakyat dan negara yang diobok obok atur hidup negara harus ganti sebut istana jadi rumah rakyat,0,0,0,0,0,0,0,0,0,0,0,0
partai indonesia organisasi masyarakat anti pancasila sudah larang di negara satu republik indonesia tolong jawab bukan anda pak ikut turun pak apa o 1998 jawab,1,0,1,0,0,0,0,0,1,1,0,0
bahkan fisik ada dalam kata sempurna namun sungguh jiwa semenjak ayah tiada,0,0,0,0,0,0,0,0,0,0,0,0
iya betul juga ya aku kok rasa balas komen komenmu yang hehe makanya balik ke bangku sekolah baca banyak data jangan karena rasa benci otak mu jadi gagal kerja,1,1,1,0,0,0,1,0,0,1,0,0
mata memang benci hadap pak jokowi tutup hati dan pikir sejarah baru cipta di era pak jokowi makanya buka kaca mata itu kamu cuma lihat hutang negara di era pak j,1,1,1,0,0,0,1,0,0,1,0,0
ayo siapa lagi yang mau evolusi atau mutasi genetik jadi,0,1,0,0,0,0,0,0,0,0,0,0
tangung kalau cuma blokir jokowi yuk ah tingkat jadi lengser jokowi biar hidup bangsa dan negara di negara satu republik indonesia tenang damai lagi,1,0,1,0,0,0,0,0,1,0,0,1
propaganda agama selalu ronta pimpin ulama atau ustaz tetapi bukti tidak pernah ada ulama ustaz yang tangkap apalagi buang ke boven goel yang ada adalah tahan nasionalisme dan ada bukti lain,0,0,0,0,0,0,0,0,0,0,0,0
